"ID","ag-2016","ag-2020","auditor-2016","auditor-2020","gov-2018","gov-2022","president-2016","president-2020","senator-2016","senator-2018","senator-2022","treasurer-2016","treasurer-2020"
113,0.6258,0.622604574490006,0.665594510560738,0.573906644238856,0.666025121555916,0.640228361708635,0.552008238928939,0.567305751765893,0.595671368579735,0.634262063395922,0.599509352959215,0.662768240343348,0.584059775840598
114,0.5958,0.6090573012939,0.633843519212244,0.556078677547604,0.652151898734177,0.634285714285714,0.521864686468647,0.558280351195883,0.561083055764478,0.616217857865965,0.58932761963065,0.627087598319147,0.56864371630029
115,0.5698,0.591942148760331,0.557476051645148,0.568860386879731,0.62263959390863,0.595182198632234,0.547905433430112,0.576315789473684,0.56387348531526,0.597260273972603,0.572473472751623,0.589759600374649,0.57174025974026
116,0.474,0.444706364661269,0.49317697228145,0.392793733681462,0.480445795339412,0.432959183673469,0.362520458265139,0.361388636592996,0.435158501440922,0.380092779346511,0.379512496143166,0.518105553785707,0.406819820747914
117,0.3513,0.362561677631579,0.365349609165864,0.302872062663185,0.393215189873418,0.373217922606925,0.266275236918006,0.302574457344775,0.320716277074845,0.321345590463683,0.3258104226508,0.394933732364258,0.33023831631074
118,0.568,0.565079365079365,0.6108206167965,0.502979613173027,0.597652297105849,0.57568035878096,0.461277732128184,0.486069049061175,0.525755457576083,0.550913311131295,0.525706677591151,0.611533112228523,0.520912940204482
119,0.528,0.516374088902577,0.548955966677486,0.457664463330186,0.546127331711273,0.528207739307536,0.409212695795548,0.432612649020004,0.481089258698941,0.477343828842466,0.475167095115681,0.562364894076956,0.469018309713458
120,0.4896,0.525970026688565,0.509500426985482,0.459456635318704,0.542439914815942,0.541204033818886,0.421583770981361,0.458451273756571,0.461039651323483,0.486060606060606,0.485927745368949,0.521651023890785,0.475875606984193
121,0.5981,0.602930554122382,0.618945102260495,0.54592211609111,0.611111111111111,0.595916283818275,0.49177614565015,0.527033855482567,0.555543629923795,0.559687880016214,0.546665300686405,0.627213822894168,0.565870449567122
122,0.4193,0.380722147927168,0.413458427693303,0.336930330015715,0.436354378818737,0.418200408997955,0.322832189644417,0.337757066153379,0.381414701803051,0.392596348884381,0.382091097308489,0.443164693218515,0.346451812829253
123,0.4188,0.412300683371298,0.43030303030303,0.35255528515501,0.503872019563888,0.448028673835125,0.318860103626943,0.340745253325211,0.391413043478261,0.419161676646707,0.388657214345288,0.47212543554007,0.359277058086084
124,0.3524,0.342694300518135,0.333548873801056,0.299968357768168,0.418806030969845,0.388559148587802,0.29406240217051,0.31383896842319,0.32984963207849,0.376387898543343,0.344450234497134,0.377287405812702,0.313797059130253
125,0.3394,0.386300524529466,0.403901437371663,0.3158004810206,0.452337211675852,0.474101963976799,0.329095456440183,0.361305361305361,0.330036704730832,0.394953708413877,0.396036554060992,0.365878725590956,0.348439282381002
126,0.5885,0.589544513457557,0.565788080872235,0.5530749789385,0.647310513447433,0.624216904590736,0.553386911595867,0.556999289412242,0.560675562969141,0.635845213849287,0.585859634551495,0.573686414067406,0.57508087237817
127,0.7039,0.684883116883117,0.701078421107737,0.66423589093215,0.738381573583367,0.704559585492228,0.703061754021795,0.658479650867756,0.69263397475688,0.729168786244786,0.677055290950507,0.720154311333542,0.673804052642574
128,0.3957,0.425584765058994,0.381644562334218,0.391619407687461,0.490124210954999,0.49462915601023,0.382876282185472,0.42345904298459,0.379564315352697,0.469629025682837,0.450253125322864,0.413974534357571,0.402101539741989
129,0.5789,0.604323211528564,0.564280458320193,0.571578066136459,0.660270078180526,0.654185473943373,0.591349661281918,0.593344155844156,0.56564404503667,0.641484494153533,0.603668590272053,0.587755102040816,0.589980292500778
130,0.3894,0.38216428719222,0.355089437819421,0.345584374671847,0.457858306188925,0.45485257985258,0.348263925312074,0.368543886352106,0.353596336004996,0.442576174462448,0.411624286455631,0.404311529113389,0.360024958402662
